Date,FEDFUNDS,GDP,CPIAUCSL,CUSR0000SAH1,CPILFESL,PCE,PRFI,PNFI,EXPGS,HOUST,DSPI,AAA,BAA,WTISPLC,IMPGS,GCE,FGCE,GDPCTPI,PCEPI,PCEPILFE,PAYEMS,UNRATE,INDPRO,CUMFNS
1977-01-01,-0.008602150537634468,0.0005546517596122236,0.005136986301369939,0.009541984732824416,0.00679117147707986,-0.00029316276501534233,0.0028940604212055465,0.002260064709433518,-0.0007478438213439631,-0.022233488080862118,-0.00016849372723848344,-0.0025062656641604564,-0.004385964912280604,0.0,0.003782166111705454,0.0005135277192156451,0.0002507502050057564,0.00538223883867861,0.005808757819481647,0.006103798676941885,0.0030081543357198814,-0.038461538461538436,-0.006840510513267839,-0.00658518813841269
1977-02-01,0.015184381778741818,0.0004687709046962141,0.010221465076660996,0.005671077504725952,0.006745362563237878,0.0004134604892147564,0.006655374192195973,0.0015521037275258998,0.0007277337169044884,0.032864024319552154,-0.0014473110942849754,0.010050251256281229,0.004405286343612147,0.0,0.0021291808571359816,0.00025760708180011527,0.00018961035083209232,0.0055641520713309855,0.007825581792707537,0.006134553465514392,0.003693146610484588,0.013333333333333197,0.015773960857860425,0.015712200890722894
1977-03-01,0.002136752136752351,0.00040688115462095276,0.005059021922428464,0.005639097744360777,0.005025125628140614,8.152000947658777e-05,0.007447791517009916,0.0009450082525546133,0.0013758184974106413,0.007914442037842528,0.001782137701710207,0.007462686567164312,0.0,0.0,0.0006675966649098974,6.063494235131195e-05,0.00011475689319873084,0.0049899418407506335,0.00501831005018305,0.004244424981472816,0.004976045833950726,-0.02631578947368407,0.0126880177870623,0.011967562974624313
1977-04-01,0.008528784648187626,0.0005211321826996684,0.006711409395973034,0.009345794392523255,0.004999999999999893,7.235961282536785e-05,0.0068364126937583425,0.0008568627120502104,0.0013710804306126256,-0.01133748820643321,8.910211502510812e-05,-0.007407407407407418,-0.005482456140350811,0.0,-0.00019155462352205,-2.4708587236133006e-05,4.1207399520182264e-05,0.005196025666039272,0.00580296896086363,0.004930900308600439,0.004140506935656374,-0.027027027027027084,0.009770732312749164,0.008204295902992653
1977-05-01,0.13107822410147985,0.0006340877954333912,0.0033333333333334103,0.005555555555555536,0.004975124378109541,0.0005888394684179232,0.0030693224893758586,0.0009278227286428908,0.0004037992529750678,0.0054213975551098414,0.0002458844428603335,0.0012437810945276073,-0.006615214994487362,0.0,-0.0006965194914547723,-2.022311319249681e-05,-3.659396844102325e-05,0.0045353618033270315,0.005065074466657604,0.005106979538702872,0.004404855129209073,-0.02777777777777779,0.007713825548868236,0.005115853318020669
1977-06-01,0.007476635514018781,0.0007295934905227064,0.004983388704318914,0.007366482504604255,0.0066006600660066805,2.4371377338461286e-05,0.00047952911362392214,0.0012679166548281717,-0.0006645045749301692,-0.005322512370802945,0.0006090683571708944,-0.012422360248447228,-0.011098779134295134,0.0,-0.0009280480697648752,7.670179496188645e-05,3.1924811713324175e-05,0.004519303814842335,0.00560691519540768,0.005977683315621762,0.0048728194133125236,0.028571428571428692,0.007644263122476458,0.006062121343884952
1977-07-01,0.005565862708719838,0.0006906479207779981,0.0049586776859502635,0.009140767824497242,0.003278688524590123,0.0010909397480824978,-0.0004484707637270047,0.001698978106942306,-0.0016438765879087658,0.011075095635814547,0.0008543193684680261,-0.0012578616352201255,-0.004489337822671247,0.0,-0.0008246403435016036,0.00025638050166620907,0.000275071578583308,0.004657829874291419,0.005177392054694474,0.006173247061930454,0.004194549510231793,-0.04166666666666663,0.0012897705335432885,-0.0029029458056756274
1977-08-01,0.08856088560885622,0.0006026549957391936,0.00493421052631593,0.005434782608695565,0.004901960784313708,-0.00011360691933692824,-5.63587498469964e-06,0.0022579745823296804,-0.0025606784574565555,-0.0024427748385508208,0.00048416863787914544,0.005037783375314797,-0.005636978579481311,0.06834532374100721,-0.0004424281499512128,0.000476056800195801,0.0006176422984145447,0.005415739118360019,0.004655462739789451,0.004921421306473439,0.0029094333244803483,0.014492753623188248,0.0010275692879757603,0.00264168981456403
1977-09-01,0.04067796610169472,0.00037716422321310006,0.003273322422258529,0.007207207207207134,0.004878048780487809,0.00046436981083153306,0.00046707060321704574,0.002131602077608541,-0.0027580284562913615,-0.004701324788839001,0.0007640195931739591,-0.007518796992481258,-0.0022675736961450532,0.0,0.0004940867264517923,0.0004417676195997977,0.0006289422676215572,0.005741651613462295,0.0037794136979096837,0.004211694799046484,0.005501053265121847,-0.02857142857142858,0.003983209304843527,-0.0023489203492638167
1977-10-01,0.05374592833876224,3.946637301965872e-05,0.004893964110930016,0.005366726296959001,0.003236245954692629,0.001056621241357636,0.0005849753378566191,0.0011927093271049127,-0.00208907106611933,0.006153512609006873,0.0008942321744720427,0.015151515151515138,0.010227272727272751,0.0,0.00190478458739185,9.618273281675194e-05,0.00021467317029544297,0.005464356519704561,0.004649183118881517,0.004844268157877751,0.003208351290523437,0.0,0.0015989912459895006,-0.000835372613500529
